
17:36:14 CI  11: df 14 19 0a c4 15 24 89 82 d0 15
17:36:14 CI  11: df 14 19 0a c4 15 24 89 82 d0 16
17:36:15 CI  11: df 14 19 0a c4 15 24 89 82 d0 17
17:36:15 CI  11: df 14 19 0a c4 15 24 8a 82 d0 18
17:36:16 CI  11: df 14 19 0a c4 15 24 8a 82 d0 19
17:36:16 CI  11: df 14 19 0a c4 15 24 8b 82 d0 1a
17:36:17 CI  11: df 14 19 0a c4 15 24 8b 82 d0 1b
17:36:17 CI  11: df 14 19 0a c4 15 24 8c 82 d0 1c
17:36:18 CI  11: df 14 19 0a c4 15 24 8c 82 d0 1d
17:36:18 CI  11: df 14 19 0a c4 15 24 8c 82 d0 1e
17:36:18 CI  11: df 14 19 0a c4 15 24 8d 82 d0 1f
17:36:19 CI  11: df 14 19 0a c4 15 24 8d 82 d0 20
17:36:19 CI  11: df 14 19 0a c4 15 24 8e 82 d0 21
17:36:20 CI  11: df 14 19 0a c4 15 24 8e 82 d0 22
17:36:20 CI  11: df 14 19 0a c4 15 24 8f 82 d0 23
17:36:20 CI  11: df 14 19 0a c4 15 24 8f 82 d0 24
17:36:21 CI  11: df 14 19 0a c4 15 24 8f 82 d0 25
17:36:21 CI  11: df 14 19 0a c4 15 24 90 82 d0 26
17:36:22 CI  11: df 14 19 0a c4 15 24 90 82 d0 27
17:36:22 CI  11: df 14 19 0a c4 15 24 91 82 d0 28
17:36:23 CI  11: df 14 19 0a c4 15 24 91 82 d0 29
17:36:23 CI  11: df 14 19 0a c4 15 24 92 82 d0 2a
17:36:23 CI  11: df 14 19 0a c4 15 24 92 82 d0 2b
17:36:24 CI  11: df 14 19 0a c4 15 24 93 82 d0 2c
17:36:24 CI  11: df 14 19 0a c4 15 24 93 82 d0 2d
17:36:25 CI  11: df 14 19 0a c4 15 24 93 82 d0 2e
17:36:25 CI  11: df 14 19 0a c4 15 24 94 82 d0 2f
17:36:26 CI  11: df 14 19 0a c4 15 24 94 82 d0 30
17:36:26 CI  11: df 14 19 0a c4 15 24 95 82 d0 31
17:36:26 CI  11: df 14 19 0a c4 15 24 95 82 d0 32
17:36:27 CI  11: df 14 19 0a c4 15 24 96 82 d0 33
17:36:27 CI  11: df 14 19 0a c4 15 24 96 82 d0 34
17:36:28 CI  11: df 14 19 0a c4 15 24 96 82 d0 35
17:36:28 CI  11: df 14 19 0a c4 15 24 97 82 d0 36
17:36:29 CI  11: df 14 19 0a c4 15 24 97 82 d0 37
17:36:29 CI  11: df 14 19 0a c4 15 24 98 82 d0 38
17:36:29 CI  11: df 14 19 0a c4 15 24 98 82 d0 39
17:36:30 CI  11: df 14 19 0a c4 15 24 99 82 d0 3a
17:36:30 CI  11: df 14 19 0a c4 15 24 99 82 d0 3b
17:36:31 CI  11: df 14 19 0a c4 15 24 99 82 d0 3c
17:36:31 CI  11: df 14 19 0a c4 15 24 9a 82 d0 3d
17:36:32 CI  11: df 14 19 0a c4 15 24 9a 82 d0 3e
17:36:32 CI  11: df 14 19 0a c4 15 24 9b 82 d0 3f
17:36:33 CI  11: df 14 19 0a c4 15 24 9b 82 d0 40
17:36:33 CI  11: df 14 19 0a c4 15 24 9c 82 d0 41
17:36:33 CI  11: df 14 19 0a c4 15 24 9c 82 d0 42
17:36:34 CI  11: df 14 19 0a c4 15 24 9c 82 d0 43
17:36:34 CI  11: df 14 19 0a c4 15 24 9d 82 d0 44
17:36:35 CI  11: df 14 19 0a c4 15 24 9e 82 d0 46
17:36:36 CI  11: df 14 19 0a c4 15 24 9e 82 d0 47
17:36:36 CI  11: df 14 19 0a c4 15 24 9f 82 d0 48
17:36:36 CI  11: df 14 19 0a c4 15 24 9f 82 d0 49
17:36:37 CI  11: df 14 19 0a c4 15 24 9f 82 d0 4a
17:36:37 CI  11: df 14 19 0a c4 15 24 a0 82 d0 4b
17:36:38 CI  11: df 14 19 0a c4 15 24 a0 82 d0 4c
17:36:38 CI  11: df 14 19 0a c4 15 24 a1 82 d0 4d
17:36:39 CI  11: df 14 19 0a c4 15 24 a1 82 d0 4e
17:36:39 CI  11: df 14 19 0a c4 15 24 a2 82 d0 4f
17:36:39 CI  11: df 14 19 0a c4 15 24 a2 82 d0 50
17:36:40 CI  11: df 14 19 0a c4 15 24 a2 82 d0 51
17:36:40 CI  11: df 14 19 0a c4 15 24 a3 82 d0 52
17:36:41 CI  11: df 14 19 0a c4 15 24 a3 82 d0 53
17:36:41 CI  11: df 14 19 0a c4 15 24 a4 82 d0 54
17:36:42 CI  11: df 14 19 0a c4 15 24 a4 82 d0 55
17:36:42 CI  11: df 14 19 0a c4 15 24 a5 82 d0 56
17:36:42 CI  11: df 14 19 0a c4 15 24 a5 82 d0 57
17:36:43 CI  11: df 14 19 0a c4 15 24 a6 82 d0 58
17:36:43 CI  11: df 14 19 0a c4 15 24 a6 82 d0 59
17:36:44 CI  11: df 14 19 0a c4 15 24 a6 82 d0 5a
17:36:44 CI  11: df 14 19 0a c4 15 24 a7 82 d0 5b
17:36:45 CI  11: df 14 19 0a c4 15 24 a7 82 d0 5c
17:36:45 CI  11: df 14 19 0a c4 15 24 a8 82 d0 5d
17:36:45 CI  11: df 14 19 0a c4 15 24 a8 82 d0 5e
17:36:46 CI  11: df 14 19 0a c4 15 24 a9 82 d0 5f
17:36:46 CI  11: df 14 19 0a c4 15 24 a9 82 d0 60
17:36:47 CI  11: df 14 19 0a c4 15 24 a9 82 d0 61
17:36:47 CI  11: df 14 19 0a c4 15 24 aa 82 d0 62
17:36:48 CI  11: df 14 19 0a c4 15 24 aa 82 d0 63
17:36:48 CI  11: df 14 19 0a c4 15 24 ab 82 d0 64
17:36:49 CI  11: df 14 19 0a c4 15 24 ab 82 d0 65
17:36:49 CI  11: df 14 19 0a c4 15 24 ac 82 d0 66
17:36:49 CI  11: df 14 19 0a c4 15 24 ac 82 d0 67
17:36:50 CI  11: df 14 19 0a c4 15 24 ac 82 d0 68
17:36:50 CI  11: df 14 19 0a c4 15 24 ad 82 d0 69
17:36:51 CI  11: df 14 19 0a c4 15 24 ad 82 d0 6a
17:36:51 CI  11: df 14 19 0a c4 15 24 ae 82 d0 6b
17:36:52 CI  11: df 14 19 0a c4 15 24 ae 82 d0 6c
17:36:52 CI  11: df 14 19 0a c4 15 24 af 82 d0 6d
17:36:52 CI  11: df 14 19 0a c4 15 24 af 82 d0 6e
17:36:53 CI  11: df 14 19 0a c4 15 24 af 82 d0 6f
17:36:53 CI  11: df 14 19 0a c4 15 24 b0 82 d0 70
17:36:54 CI  11: df 14 19 0a c4 15 24 b0 82 d0 71
17:36:54 CI  11: df 14 19 0a c4 15 24 b1 82 d0 72
17:36:55 CI  11: df 14 19 0a c4 15 24 b1 82 d0 73
17:36:55 CI  11: df 14 19 0a c4 15 24 b2 82 d0 74
17:36:55 CI  11: df 14 19 0a c4 15 24 b2 82 d0 75
17:36:56 CI  11: df 14 19 0a c4 15 24 b2 82 d0 76
17:36:56 CI  11: df 14 19 0a c4 15 24 b3 82 d0 77
17:36:57 CI  11: df 14 19 0a c4 15 24 b3 82 d0 78
17:36:57 CI  11: df 14 19 0a c4 15 24 b4 82 d0 79
17:36:58 CI  11: df 14 19 0a c4 15 24 b4 82 d0 7a
17:36:58 CI  11: df 14 19 0a c4 15 24 b5 82 d0 7b
17:36:58 CI  11: df 14 19 0a c4 15 24 b5 82 d0 7c
17:36:59 CI  11: df 14 19 0a c4 15 24 b6 82 d0 80
17:36:59 CI  11: df 14 19 0a c4 15 24 b6 82 d0 81
17:37:00 CI  11: df 14 19 0a c4 15 24 b6 82 d0 82
17:37:00 CI  11: df 14 19 0a c4 15 24 b7 82 d0 83
17:37:01 CI  11: df 14 19 0a c4 15 24 b7 82 d0 84
17:37:01 CI  11: df 14 19 0a c4 15 24 b8 82 d0 85
17:37:01 CI  11: df 14 19 0a c4 15 24 b8 82 d0 86
17:37:02 CI  11: df 14 19 0a c4 15 24 b9 82 d0 87
17:37:02 CI  11: df 14 19 0a c4 15 24 b9 82 d0 88
17:37:03 CI  11: df 14 19 0a c4 15 24 b9 82 d0 89
17:37:03 CI  11: df 14 19 0a c4 15 24 ba 82 d0 8a
17:37:04 CI  11: df 14 19 0a c4 15 24 ba 82 d0 8b
17:37:04 CI  11: df 14 19 0a c4 15 24 bb 82 d0 8c
17:37:04 CI  11: df 14 19 0a c4 15 24 bb 82 d0 8d
17:37:05 CI  11: df 14 19 0a c4 15 25 80 82 d0 8e
17:37:05 CI  11: df 14 19 0a c4 15 25 80 82 d0 8f
17:37:06 CI  11: df 14 19 0a c4 15 25 80 82 d0 90
17:37:06 CI  11: df 14 19 0a c4 15 25 81 82 d0 91
17:37:07 CI  11: df 14 19 0a c4 15 25 81 82 d0 92
17:37:07 CI  11: df 14 19 0a c4 15 25 82 82 d0 93
17:37:08 CI  11: df 14 19 0a c4 15 25 82 82 d0 94
17:37:08 CI  11: df 14 19 0a c4 15 25 83 82 d0 95
17:37:08 CI  11: df 14 19 0a c4 15 25 83 82 d0 96
17:37:09 CI  11: df 14 19 0a c4 15 25 83 82 d0 97
17:37:09 CI  11: df 14 19 0a c4 15 25 84 82 d0 98
17:37:10 CI  11: df 14 19 0a c4 15 25 84 82 d0 99
17:37:10 CI  11: df 14 19 0a c4 15 25 85 82 d0 9a
17:37:11 CI  11: df 14 19 0a c4 15 25 85 82 d0 9b
17:37:11 CI  11: df 14 19 0a c4 15 25 86 82 d0 9c
17:37:11 CI  11: df 14 19 0a c4 15 25 86 82 d0 9d
17:37:12 CI  11: df 14 19 0a c4 15 25 86 82 d0 9e
17:37:12 CI  11: df 14 19 0a c4 15 25 87 82 d0 9f
17:37:13 CI  11: df 14 19 0a c4 15 25 87 82 d0 a0
17:37:13 CI  11: df 14 19 0a c4 15 25 88 82 d0 a1
17:37:13 CI  11: df 14 19 0a c4 15 25 88 82 d0 a2
17:37:14 CI  11: df 14 19 0a c4 15 25 89 82 d0 a3
17:37:14 CI  11: df 14 19 0a c4 15 25 89 82 d0 a4
17:37:15 CI  11: df 14 19 0a c4 15 25 89 82 d0 a5
17:37:15 CI  11: df 14 19 0a c4 15 25 8a 82 d0 a6
17:37:16 CI  11: df 14 19 0a c4 15 25 8a 82 d0 a7
17:37:16 CI  11: df 14 19 0a c4 15 25 8b 82 d0 a8
17:37:17 CI  11: df 14 19 0a c4 15 25 8b 82 d0 a9
17:37:17 CI  11: df 14 19 0a c4 15 25 8c 82 d0 aa
17:37:17 CI  11: df 14 19 0a c4 15 25 8c 82 d0 ab
17:37:18 CI  11: df 14 19 0a c4 15 25 8d 82 d0 ac
17:37:18 CI  11: df 14 19 0a c4 15 25 8d 82 d0 ad
17:37:19 CI  11: df 14 19 0a c4 15 25 8d 82 d0 ae
17:37:19 CI  11: df 14 19 0a c4 15 25 8e 82 d0 af
17:37:20 CI  11: df 14 19 0a c4 15 25 8e 82 d0 b0
17:37:20 CI  11: df 14 19 0a c4 15 25 8f 82 d0 b1
17:37:20 CI  11: df 14 19 0a c4 15 25 8f 82 d0 b2
17:37:21 CI  11: df 14 19 0a c4 15 25 90 82 d0 b3
17:37:21 CI  11: df 14 19 0a c4 15 25 90 82 d0 b4
17:37:22 CI  11: df 14 19 0a c4 15 25 90 82 d0 b5
17:37:22 CI  11: df 14 19 0a c4 15 25 91 82 d0 b6
17:37:23 CI  11: df 14 19 0a c4 15 25 91 82 d0 b7
17:37:23 CI  11: df 14 19 0a c4 15 25 92 82 d0 b8
17:37:23 CI  11: df 14 19 0a c4 15 25 92 82 d0 b9
17:37:24 CI  11: df 14 19 0a c4 15 25 93 82 d0 ba
17:37:24 CI  11: df 14 19 0a c4 15 25 93 82 d0 bb
17:37:25 CI  11: df 14 19 0a c4 15 25 93 82 d0 bc
17:37:25 CI  11: df 14 19 0a c4 15 25 94 82 d0 bd
17:37:26 CI  11: df 14 19 0a c4 15 25 94 82 d0 be
17:37:26 CI  11: df 14 19 0a c4 15 25 95 82 d0 bf
17:37:26 CI  11: df 14 19 0a c4 15 25 95 82 d0 c0
17:37:27 CI  11: df 14 19 0a c4 15 25 96 82 d0 c1
17:37:27 CI  11: df 14 19 0a c4 15 25 96 82 d0 c2
17:37:28 CI  11: df 14 19 0a c4 15 25 96 82 d0 c3
17:37:28 CI  11: df 14 19 0a c4 15 25 97 82 d0 c4
17:37:29 CI  11: df 14 19 0a c4 15 25 97 82 d0 c5
17:37:29 CI  11: df 14 19 0a c4 15 25 98 82 d0 c6
17:37:30 CI  11: df 14 19 0a c4 15 25 98 82 d0 c7
17:37:30 CI  11: df 14 19 0a c4 15 25 99 82 d0 c8
17:37:30 CI  11: df 14 19 0a c4 15 25 99 82 d0 c9
17:37:31 CI  11: df 14 19 0a c4 15 25 99 82 d0 ca
17:37:31 CI  11: df 14 19 0a c4 15 25 9a 82 d0 cb
17:37:32 CI  11: df 14 19 0a c4 15 25 9a 82 d0 cc
17:37:32 CI  11: df 14 19 0a c4 15 25 9b 82 d0 cd
17:37:33 CI  11: df 14 19 0a c4 15 25 9b 82 d0 ce
17:37:33 CI  11: df 14 19 0a c4 15 25 9c 82 d0 cf
17:37:33 CI  11: df 14 19 0a c4 15 25 9c 82 d0 d0
17:37:34 CI  11: df 14 19 0a c4 15 25 9c 82 d0 d1
17:37:34 CI  11: df 14 19 0a c4 15 25 9d 82 d0 d2
17:37:35 CI  11: df 14 19 0a c4 15 25 9d 82 d0 d3
17:37:35 CI  11: df 14 19 0a c4 15 25 9e 82 d0 d4
17:37:36 CI  11: df 14 19 0a c4 15 25 9e 82 d0 d5
17:37:36 CI  11: df 14 19 0a c4 15 25 9f 82 d0 d6
17:37:36 CI  11: df 14 19 0a c4 15 25 9f 82 d0 d7
17:37:37 CI  11: df 14 19 0a c4 15 25 a0 82 d0 d8
17:37:37 CI  11: df 14 19 0a c4 15 25 a0 82 d0 d9
17:37:38 CI  11: df 14 19 0a c4 15 25 a0 82 d0 da
17:37:38 CI  11: df 14 19 0a c4 15 25 a1 82 d0 db
17:37:39 CI  11: df 14 19 0a c4 15 25 a1 82 d0 dc
17:37:39 CI  11: df 14 19 0a c4 15 25 a2 82 d0 dd
17:37:39 CI  11: df 14 19 0a c4 15 25 a2 82 d0 de
17:37:40 CI  11: df 14 19 0a c4 15 25 a3 82 d0 df
17:37:40 CI  11: df 14 19 0a c4 15 25 a3 82 d0 e0
17:37:41 CI  11: df 14 19 0a c4 15 25 a3 82 d0 e1
17:37:41 CI  11: df 14 19 0a c4 15 25 a4 82 d0 e2
17:37:42 CI  11: df 14 19 0a c4 15 25 a4 82 d0 e3
17:37:42 CI  11: df 14 19 0a c4 15 25 a5 82 d0 e4
17:37:43 CI  11: df 14 19 0a c4 15 25 a5 82 d0 e5
17:37:43 CI  11: df 14 19 0a c4 15 25 a6 82 d0 e6
17:37:43 CI  11: df 14 19 0a c4 15 25 a6 82 d0 e7
17:37:44 CI  11: df 14 19 0a c4 15 25 a6 82 d0 e8
17:37:44 CI  11: df 14 19 0a c4 15 25 a7 82 d0 e9
17:37:45 CI  11: df 14 19 0a c4 15 25 a7 82 d0 ea
17:37:45 CI  11: df 14 19 0a c4 15 25 a8 82 d0 eb
17:37:46 CI  11: df 14 19 0a c4 15 25 a8 82 d0 ec
17:37:46 CI  11: df 14 19 0a c4 15 25 a9 82 d0 ed
17:37:46 CI  11: df 14 19 0a c4 15 25 a9 82 d0 ee
17:37:47 CI  11: df 14 19 0a c4 15 25 a9 82 d0 ef
17:37:47 CI  11: df 14 19 0a c4 15 25 aa 82 d0 f0
17:37:48 CI  11: df 14 19 0a c4 15 25 aa 82 d0 f1
17:37:48 CI  11: df 14 19 0a c4 15 25 ab 82 d0 f2
17:37:49 CI  11: df 14 19 0a c4 15 25 ab 82 d0 f3
17:37:49 CI  11: df 14 19 0a c4 15 25 ac 82 d0 f4
17:37:49 CI  11: df 14 19 0a c4 15 25 ac 82 d0 f5
17:37:50 CI  11: df 14 19 0a c4 15 25 ac 82 d0 f6
17:37:50 CI  11: df 14 19 0a c4 15 25 ad 82 d0 f7
17:37:51 CI  11: df 14 19 0a c4 15 25 ad 82 d0 f8
17:37:51 CI  11: df 14 19 0a c4 15 25 ae 82 d0 f9
17:37:52 CI  11: df 14 19 0a c4 15 25 ae 82 d0 fa
17:37:52 CI  11: df 14 19 0a c4 15 25 af 82 d0 fb
17:37:52 CI  11: df 14 19 0a c4 15 25 af 82 d0 fc
17:37:53 CI  11: df 14 19 0a c4 15 25 b0 82 d1 00
17:37:53 CI  11: df 14 19 0a c4 15 25 b0 82 d1 01
17:37:54 CI  11: df 14 19 0a c4 15 25 b0 82 d1 02
17:37:54 CI  11: df 14 19 0a c4 15 25 b1 82 d1 03
17:37:55 CI  11: df 14 19 0a c4 15 25 b1 82 d1 04
17:37:55 CI  11: df 14 19 0a c4 15 25 b2 82 d1 05
17:37:55 CI  11: df 14 19 0a c4 15 25 b2 82 d1 06
17:37:56 CI  11: df 14 19 0a c4 15 25 b3 82 d1 07
17:37:56 CI  11: df 14 19 0a c4 15 25 b3 82 d1 08
17:37:57 CI  11: df 14 19 0a c4 15 25 b3 82 d1 09
17:37:57 CI  11: df 14 19 0a c4 15 25 b4 82 d1 0a
17:37:58 CI  11: df 14 19 0a c4 15 25 b4 82 d1 0b
17:37:58 CI  11: df 14 19 0a c4 15 25 b5 82 d1 0c
17:37:58 CI  11: df 14 19 0a c4 15 25 b5 82 d1 0d
17:37:59 CI  11: df 14 19 0a c4 15 25 b6 82 d1 0e
17:37:59 CI  11: df 14 19 0a c4 15 25 b6 82 d1 0f
17:38:00 CI  11: df 14 19 0a c4 15 25 b6 82 d1 10
17:38:00 CI  11: df 14 19 0a c4 15 25 b7 82 d1 11
17:38:01 CI  11: df 14 19 0a c4 15 25 b7 82 d1 12
17:38:01 CI  11: df 14 19 0a c4 15 25 b8 82 d1 13
17:38:01 CI  11: df 14 19 0a c4 15 25 b8 82 d1 14
17:38:02 CI  11: df 14 19 0a c4 15 25 b9 82 d1 15
17:38:02 CI  11: df 14 19 0a c4 15 25 b9 82 d1 16
17:38:03 CI  11: df 14 19 0a c4 15 25 b9 82 d1 17
17:38:03 CI  11: df 14 19 0a c4 15 25 ba 82 d1 18
17:38:04 CI  11: df 14 19 0a c4 15 25 ba 82 d1 19
17:38:04 CI  11: df 14 19 0a c4 15 25 bb 82 d1 1a
17:38:05 CI  11: df 14 19 0a c4 15 25 bb 82 d1 1b
17:38:05 CI  11: df 14 19 0a c4 15 26 80 82 d1 1c
17:38:05 CI  11: df 14 19 0a c4 15 26 80 82 d1 1d
17:38:06 CI  11: df 14 19 0a c4 15 26 80 82 d1 1e
17:38:06 CI  11: df 14 19 0a c4 15 26 81 82 d1 1f
17:38:07 CI  11: df 14 19 0a c4 15 26 81 82 d1 20
17:38:07 CI  11: df 14 19 0a c4 15 26 82 82 d1 21
17:38:08 CI  11: df 14 19 0a c4 15 26 82 82 d1 22
17:38:08 CI  11: df 14 19 0a c4 15 26 83 82 d1 23
17:38:08 CI  11: df 14 19 0a c4 15 26 83 82 d1 24
17:38:09 CI  11: df 14 19 0a c4 15 26 83 82 d1 25
17:38:09 CI  11: df 14 19 0a c4 15 26 84 82 d1 26
17:38:10 CI  11: df 14 19 0a c4 15 26 84 82 d1 27
17:38:10 CI  11: df 14 19 0a c4 15 26 85 82 d1 28
17:38:11 CI  11: df 14 19 0a c4 15 26 85 82 d1 29
17:38:11 CI  11: df 14 19 0a c4 15 26 86 82 d1 2a
17:38:11 CI  11: df 14 19 0a c4 15 26 86 82 d1 2b
17:38:12 CI  11: df 14 19 0a c4 15 26 87 82 d1 2c
17:38:12 CI  11: df 14 19 0a c4 15 26 87 82 d1 2d
17:38:13 CI  11: df 14 19 0a c4 15 26 87 82 d1 2e
17:38:13 CI  11: df 14 19 0a c4 15 26 88 82 d1 2f
17:38:14 CI  11: df 14 19 0a c4 15 26 88 82 d1 30
17:38:14 CI  11: df 14 19 0a c4 15 26 89 82 d1 31
17:38:14 CI  11: df 14 19 0a c4 15 26 89 82 d1 32
17:38:15 CI  11: df 14 19 0a c4 15 26 8a 82 d1 33
17:38:15 CI  11: df 14 19 0a c4 15 26 8a 82 d1 34
17:38:16 CI  11: df 14 19 0a c4 15 26 8a 82 d1 35
17:38:16 CI  11: df 14 19 0a c4 15 26 8b 82 d1 36
17:38:17 CI  11: df 14 19 0a c4 15 26 8b 82 d1 37
17:38:17 CI  11: df 14 19 0a c4 15 26 8c 82 d1 38
17:38:17 CI  11: df 14 19 0a c4 15 26 8c 82 d1 39
17:38:18 CI  11: df 14 19 0a c4 15 26 8d 82 d1 3a
17:38:18 CI  11: df 14 19 0a c4 15 26 8d 82 d1 3b
17:38:19 CI  11: df 14 19 0a c4 15 26 8d 82 d1 3c
17:38:19 CI  11: df 14 19 0a c4 15 26 8e 82 d1 3d
17:38:20 CI  11: df 14 19 0a c4 15 26 8e 82 d1 3e
17:38:20 CI  11: df 14 19 0a c4 15 26 8f 82 d1 3f
17:38:21 CI  11: df 14 19 0a c4 15 26 8f 82 d1 40
17:38:21 CI  11: df 14 19 0a c4 15 26 90 82 d1 41
17:38:21 CI  11: df 14 19 0a c4 15 26 90 82 d1 42
17:38:22 CI  11: df 14 19 0a c4 15 26 90 82 d1 43
17:38:22 CI  11: df 14 19 0a c4 15 26 91 82 d1 44
17:38:23 CI  11: df 14 19 0a c4 15 26 91 82 d1 45
17:38:23 CI  11: df 14 19 0a c4 15 26 92 82 d1 46
17:38:24 CI  11: df 14 19 0a c4 15 26 92 82 d1 47
17:38:24 CI  11: df 14 19 0a c4 15 26 93 82 d1 48
17:38:24 CI  11: df 14 19 0a c4 15 26 93 82 d1 49
17:38:25 CI  11: df 14 19 0a c4 15 26 93 82 d1 4a
17:38:25 CI  11: df 14 19 0a c4 15 26 94 82 d1 4b
17:38:26 CI  11: df 14 19 0a c4 15 26 94 82 d1 4c
17:38:26 CI  11: df 14 19 0a c4 15 26 95 82 d1 4d
17:38:27 CI  11: df 14 19 0a c4 15 26 95 82 d1 4e
17:38:27 CI  11: df 14 19 0a c4 15 26 96 82 d1 4f
17:38:27 CI  11: df 14 19 0a c4 15 26 96 82 d1 50
17:38:28 CI  11: df 14 19 0a c4 15 26 96 82 d1 51
17:38:28 CI  11: df 14 19 0a c4 15 26 97 82 d1 52
17:38:29 CI  11: df 14 19 0a c4 15 26 97 82 d1 53
17:38:29 CI  11: df 14 19 0a c4 15 26 98 82 d1 54
17:38:30 CI  11: df 14 19 0a c4 15 26 98 82 d1 55
17:38:30 CI  11: df 14 19 0a c4 15 26 99 82 d1 56
17:38:30 CI  11: df 14 19 0a c4 15 26 99 82 d1 57
17:38:31 CI  11: df 14 19 0a c4 15 26 9a 82 d1 58
17:38:31 CI  11: df 14 19 0a c4 15 26 9a 82 d1 59
17:38:31 CO   2: 4e 00
17:38:31 CI   3: de 01 00


20 25 10 196 21 33 148 130 206 134
20 25 10 196 21 33 149 130 206 135
20 25 10 196 21 33 149 130 206 136
20 25 10 196 21 33 149 130 206 137
20 25 10 196 21 33 150 130 206 138
20 25 10 196 21 33 150 130 206 139
20 25 10 196 21 33 151 130 206 140
20 25 10 196 21 33 151 130 206 141
20 25 10 196 21 33 152 130 206 142
20 25 10 196 21 33 152 130 206 143
20 25 10 196 21 33 152 130 206 144
20 25 10 196 21 33 153 130 206 145
20 25 10 196 21 33 153 130 206 146
20 25 10 196 21 33 154 130 206 147
20 25 10 196 21 33 154 130 206 148
20 25 10 196 21 33 155 130 206 149
20 25 10 196 21 33 155 130 206 150
20 25 10 196 21 33 155 130 206 151
20 25 10 196 21 33 156 130 206 152
20 25 10 196 21 33 156 130 206 153
20 25 10 196 21 33 157 130 206 154
20 25 10 196 21 33 157 130 206 155
20 25 10 196 21 33 158 130 206 156
20 25 10 196 21 33 158 130 206 157
20 25 10 196 21 33 158 130 206 158
20 25 10 196 21 33 159 130 206 159
20 25 10 196 21 33 159 130 206 160
20 25 10 196 21 33 160 130 206 161
20 25 10 196 21 33 160 130 206 162
20 25 10 196 21 33 161 130 206 163
20 25 10 196 21 33 161 130 206 164
20 25 10 196 21 33 161 130 206 165
20 25 10 196 21 33 162 130 206 166
20 25 10 196 21 33 162 130 206 167
20 25 10 196 21 33 163 130 206 168
20 25 10 196 21 33 163 130 206 169
20 25 10 196 21 33 164 130 206 170
20 25 10 196 21 33 164 130 206 171
20 25 10 196 21 33 165 130 206 172
20 25 10 196 21 33 165 130 206 173
20 25 10 196 21 33 166 130 206 175
20 25 10 196 21 33 166 130 206 176
20 25 10 196 21 33 167 130 206 177
20 25 10 196 21 33 167 130 206 178
20 25 10 196 21 33 168 130 206 179
20 25 10 196 21 33 168 130 206 180
20 25 10 196 21 33 168 130 206 181
20 25 10 196 21 33 169 130 206 182
20 25 10 196 21 33 169 130 206 183
20 25 10 196 21 33 170 130 206 184
20 25 10 196 21 33 170 130 206 185
20 25 10 196 21 33 171 130 206 186
20 25 10 196 21 33 171 130 206 187
20 25 10 196 21 33 171 130 206 188
20 25 10 196 21 33 172 130 206 189
20 25 10 196 21 33 172 130 206 190
20 25 10 196 21 33 173 130 206 191
20 25 10 196 21 33 173 130 206 192
20 25 10 196 21 33 174 130 206 193
20 25 10 196 21 33 174 130 206 194
20 25 10 196 21 33 174 130 206 195
20 25 10 196 21 33 175 130 206 196
20 25 10 196 21 33 175 130 206 197
20 25 10 196 21 33 176 130 206 198
20 25 10 196 21 33 176 130 206 199
20 25 10 196 21 33 177 130 206 200
20 25 10 196 21 33 177 130 206 201
20 25 10 196 21 33 177 130 206 202
20 25 10 196 21 33 178 130 206 203
20 25 10 196 21 33 178 130 206 204
20 25 10 196 21 33 179 130 206 205
20 25 10 196 21 33 179 130 206 206
20 25 10 196 21 33 180 130 206 207
20 25 10 196 21 33 180 130 206 208
20 25 10 196 21 33 180 130 206 209
20 25 10 196 21 33 181 130 206 210
20 25 10 196 21 33 181 130 206 211
20 25 10 196 21 33 182 130 206 212
20 25 10 196 21 33 182 130 206 213
20 25 10 196 21 33 183 130 206 214
20 25 10 196 21 33 183 130 206 215
20 25 10 196 21 33 184 130 206 216
20 25 10 196 21 33 184 130 206 217
20 25 10 196 21 33 184 130 206 218
20 25 10 196 21 33 185 130 206 219
20 25 10 196 21 33 185 130 206 220
20 25 10 196 21 33 186 130 206 221
20 25 10 196 21 33 186 130 206 222
20 25 10 196 21 33 187 130 206 223
20 25 10 196 21 33 187 130 206 224
20 25 10 196 21 33 187 130 206 225
20 25 10 196 21 34 128 130 206 226
20 25 10 196 21 34 128 130 206 227
20 25 10 196 21 34 129 130 206 228
20 25 10 196 21 34 129 130 206 229
20 25 10 196 21 34 130 130 206 230
20 25 10 196 21 34 130 130 206 231
20 25 10 196 21 34 130 130 206 232
20 25 10 196 21 34 131 130 206 233
20 25 10 196 21 34 131 130 206 234
20 25 10 196 21 34 132 130 206 235
20 25 10 196 21 34 132 130 206 236
20 25 10 196 21 34 133 130 206 237
20 25 10 196 21 34 133 130 206 238
20 25 10 196 21 34 133 130 206 239
20 25 10 196 21 34 134 130 206 240
20 25 10 196 21 34 134 130 206 241
20 25 10 196 21 34 135 130 206 242
20 25 10 196 21 34 135 130 206 243
20 25 10 196 21 34 136 130 206 244
20 25 10 196 21 34 136 130 206 245
20 25 10 196 21 34 136 130 206 246
20 25 10 196 21 34 137 130 206 247
20 25 10 196 21 34 137 130 206 248
20 25 10 196 21 34 138 130 206 249
20 25 10 196 21 34 138 130 206 250
20 25 10 196 21 34 139 130 206 251
20 25 10 196 21 34 139 130 206 252
20 25 10 196 21 34 140 130 207 0
20 25 10 196 21 34 140 130 207 1
20 25 10 196 21 34 140 130 207 2
20 25 10 196 21 34 141 130 207 3
20 25 10 196 21 34 141 130 207 4
